#Table1
specobjid,plate,mjd,fiberID,subclass,z,oiii_5007_flux,oiii_5007_flux_err,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,nii_6584_flux,nii_6584_flux_err,w1,w2,w3
887264141398534144,788,52338,200,BROADLINE,0.04257195,59.13407,4.925484,115.2814,6.697361,24.54325,4.60028,153.4069,6.409053,11.925,11.935,10.936
369360353793959936,328,52282,237,BROADLINE,0.01943186,68.7897,4.054638,70.48476,4.606831,28.71009,3.490846,54.77916,4.228047,12.153,12.268,12.066
502297900236171264,446,51899,533,BROADLINE,0.02481779,56.21196,4.889818,78.98113,5.61822,31.91691,4.234848,84.84783,5.882434,11.832,11.926,11.235
516954115775948800,459,51924,604,STARFORMING,0.01337015,475.681,7.647926,925.1013,9.561819,265.1546,5.292881,377.6988,5.860193,11.907,11.961,9.779
1920916965338146816,1706,53442,479,STARFORMING,0.01652779,782.5197,10.23955,2808.334,29.98997,743.0601,8.628454,655.5192,7.574698,13.429,13.238,9.236
1533579628139014144,1362,53050,378,STARFORMING,0.02523612,115.0336,4.033701,781.4837,7.725008,214.2984,4.172729,322.2542,5.217882,13.318,13.246,10.242
2995016423312484352,2660,54504,446,STARFORMING,0.01593971,599.7603,11.40984,2006.124,22.44577,530.2423,10.16457,1419.034,18.44194,10.695,10.448,8.517
585627144252581888,520,52288,579,STARFORMING,0.01563314,87.40623,3.046349,758.567,6.488899,200.7558,3.377355,234.8429,3.697485,11.903,11.847,8.182
584456164285114368,519,52283,415,AGN,0.02308409,1097.839,17.09361,1627.747,26.47431,364.6638,12.50849,3161.461,30.81726,10.901,10.606,8.549
1792555572281763840,1592,52990,447,BROADLINE,0.0243076,50.58071,7.435511,323.3768,12.75683,76.73728,7.250838,248.5654,12.41647,11.068,11.108,9.177
1792566017642227712,1592,52990,485,AGN BROADLINE,0.05039271,85.07539,5.689357,156.6076,9.006475,54.70678,5.532656,191.6503,8.198835,11.514,11.549,10.05
2112230081572136960,1876,54464,152,,0.02403773,70.05108,5.374682,159.3696,6.761344,33.80684,4.978065,202.9392,6.735823,11.436,11.469,9.226
620486880584034304,551,51993,422,BROADLINE,0.0170419,83.72035,5.809384,120.736,7.615317,56.97929,5.661163,187.0802,7.846349,11.6,11.676,10.9
527016845992028160,468,51912,348,AGN,0.02875791,67.42323,5.246104,231.7584,7.109256,59.88015,4.454756,316.506,7.899975,11.505,11.535,9.593
1047220273071286272,930,52618,485,AGN BROADLINE,0.01990372,228.4237,9.226475,368.5282,13.54654,160.6909,8.766706,279.0559,12.22683,11.213,11.308,10.455
518003049868847104,460,51924,324,STARFORMING,0.007570745,707.3505,10.30498,2398.796,19.50486,647.9645,8.527961,571.7795,8.134246,11.524,11.414,7.681
1874731971595233280,1665,52976,395,BROADLINE,0.01657564,49.38637,3.910596,113.8996,4.543642,29.8757,3.267136,122.4662,5.00219,11.391,11.46,10.449
749902975203305472,666,52149,195,AGN BROADLINE,0.0158319,195.5715,8.081614,391.0006,10.65167,114.9784,6.461615,408.2613,11.29492,10.47,10.482,8.436
2009835586914904064,1785,54439,379,BROADLINE,0.004465318,157.5523,13.71316,386.7274,24.34729,103.9542,12.0442,454.2625,25.35846,9.494,9.538,8.443
636175266137270272,565,52225,152,BROADLINE,0.01205805,152.3978,13.32883,355.8801,20.30526,89.7747,11.3795,455.8994,21.64821,10.049,10.099,8.234
1550382089956780032,1377,53050,65,AGN,0.008469988,268.9709,15.44129,1268.191,26.93466,271.4026,12.73599,1537.084,29.7037,9.974,9.917,6.884
884974133237016576,786,52319,61,,0.01013536,95.30748,9.45716,162.0215,12.23262,61.70026,8.139001,180.162,12.88103,10.785,10.851,10.043
1895048205414983680,1683,53436,577,BROADLINE,0.03323884,105.7228,11.55436,289.6988,20.99539,108.8966,12.76814,433.0215,19.65799,10.603,10.683,10.064
404249224398530560,359,51821,186,BROADLINE,0.02443302,106.3675,7.587248,117.4972,8.851816,36.77844,6.611171,95.3795,8.153082,11.461,11.565,10.597
2976939072829810688,2644,54210,217,,0.02421565,49.02039,6.444554,85.30647,8.812544,30.35538,5.847781,88.33646,8.613807,12.224,12.308,11.659
2832796397483354112,2516,54241,117,BROADLINE,0.03394591,55.48438,5.734834,88.40635,6.51404,34.55673,4.735008,109.8868,7.269496,11.876,11.915,9.975
2482676428433287168,2205,53793,244,STARBURST,0.01562494,1502.679,15.70651,7346.167,48.49504,2032.06,17.43795,1604.599,12.49809,11.069,10.681,5.862
389691963177199616,346,51693,475,,0.03065306,108.3453,6.690306,168.1538,8.990896,63.04348,6.55344,242.2146,8.756283,12.102,12.033,11.505
2445613273182136320,2172,54230,577,STARBURST,0.04133503,437.4836,6.318165,3255.661,19.65213,736.7997,7.44241,999.2396,7.447646,12.093,11.704,7.413
2523306138166913024,2241,54169,598,BROADLINE,0.02374067,253.7464,7.799125,117.6491,5.44602,43.39046,4.037429,253.228,7.074332,13.027,13.031,12.517
2928594919838738432,2601,54144,470,BROADLINE,0.02057779,89.25125,7.093899,47.67188,4.332805,22.78214,3.475621,42.46384,5.756762,13.036,13.022,12.211
323137705250678784,287,52023,16,BROADLINE,0.04008595,34.37462,5.43385,116.7162,7.21773,30.09818,4.833462,134.4464,7.215703,11.734,11.754,9.876
2845279708252235776,2527,54569,475,BROADLINE,0.03106123,86.96863,9.107316,372.817,14.32442,62.0535,7.882567,406.1706,14.77259,10.662,10.616,7.422
2036844529440548864,1809,53792,333,STARFORMING,0.02087086,39.44296,4.469154,1073.726,10.19421,238.4283,5.101587,337.0493,6.702389,11.279,11.23,7.472
308558728976689152,274,51913,226,AGN,0.01876407,141.8971,4.358968,137.7231,4.305339,46.43078,2.983946,136.6915,4.613684,11.95,12.035,9.76
2169752112714508288,1927,53321,520,BROADLINE,0.01712042,92.9495,8.163713,211.2329,10.5331,59.19977,6.846817,327.9452,11.63258,10.844,10.881,9.453
2908334768007440384,2583,54095,492,AGN BROADLINE,0.004670397,18.49281,3.120105,143.5693,4.026599,32.07315,2.467171,77.86396,4.319983,11.384,11.414,8.449
1829668490282297344,1625,53140,295,,0.007420431,570.2411,13.59312,439.5366,14.15242,116.9107,8.322522,541.8184,15.06,10.423,10.513,9.207
450519972213450752,400,51820,582,STARFORMING,0.01720634,200.9308,11.18451,5350.819,43.94148,1102.606,15.65764,2528.586,25.50047,10.904,10.774,7.049
593355887268096000,527,52342,24,STARFORMING,0.01090969,259.5525,9.704054,4047.246,36.36744,1035.821,13.81405,2067.57,19.29077,11.123,11.089,7.642
483026483732834304,429,51820,56,STARFORMING BROADLINE,0.01693125,334.6782,12.57255,1233.817,21.59845,416.9622,13.07324,1096.429,20.11584,9.99,10.061,9.368
346829700871514112,308,51662,191,AGN,0.005535014,345.8728,13.29151,803.5585,18.82164,216.1277,10.43738,853.2526,19.40937,10.203,10.221,8.55
403172252708792320,358,51818,364,STARBURST,0.02854834,1747.754,16.27293,6157.592,40.9006,1590.645,14.55834,1430.799,11.60389,12.098,11.876,7.579
413269895623501824,367,51997,235,STARFORMING,0.06188152,78.43416,3.692496,612.879,5.52207,115.0233,3.346775,497.0024,5.038947,12.569,12.397,8.77
2847573839532025856,2529,54585,629,STARFORMING,0.03266053,80.1971,7.51315,531.1644,11.47484,122.0768,6.262836,375.2393,11.27542,11.871,11.859,9.422
1551596775612114944,1378,53061,388,STARBURST,0.008234732,4670.918,31.87887,5943.062,37.04133,1681.263,13.63663,1960.849,12.90502,12.553,12.085,8.093
1479548252360566784,1314,53050,421,STARFORMING,0.03437277,325.3937,6.167125,1554.187,10.76972,406.2341,5.953389,532.0678,6.662009,12.026,11.961,8.714
1533628556406450176,1362,53050,556,STARFORMING BROADLINE,0.03719224,364.2648,6.911492,1038.366,10.83482,270.5744,6.118023,791.9855,9.347922,11.86,11.84,9.336
2663960881091602432,2366,53741,297,BROADLINE,0.01913544,49.40434,5.719398,82.03693,4.828684,27.46729,3.49195,162.226,6.982803,12.171,12.174,9.459
914363529845303296,812,52352,483,STARFORMING,0.03464015,243.3211,9.806078,4075.795,34.49286,942.5361,13.06738,1848.884,19.06944,11.922,11.767,7.873
594570292492265472,528,52022,346,STARBURST,0.02229352,210.1498,4.359606,2765.524,14.74116,663.3504,6.083258,1449.795,8.544809,12.263,11.895,7.784
315350407251519488,280,51612,358,STARBURST,0.02502942,577.4553,9.778317,4352.196,30.3789,1254.602,12.96628,2210.942,15.41041,12.402,12.203,7.964
2741685634396612608,2435,53828,434,BROADLINE,0.02876833,52.40072,4.757541,83.1479,6.084855,25.63483,4.156161,113.3515,6.366022,12.142,12.227,10.779
2909466166445500416,2584,54153,512,BROADLINE,0.029548,158.3275,10.1631,236.7975,14.74898,60.84628,8.675361,395.7206,15.3946,11.065,11.136,10.194
3105295790629742592,2758,54523,232,BROADLINE,0.01819355,86.02824,7.101796,80.17516,6.942142,40.26621,5.161083,89.62,8.270837,11.235,11.361,10.695
3105276824054163456,2758,54523,163,AGN BROADLINE,0.01578093,88.57294,5.891912,287.6976,7.901863,78.22061,4.677807,361.4651,8.68321,11.263,11.35,9.427
2937592229058865152,2609,54476,434,STARFORMING BROADLINE,0.02435577,41.76096,4.174642,312.2826,7.413342,77.88712,3.884274,195.756,6.61952,11.151,11.116,7.766
2821617936601475072,2506,54179,410,BROADLINE,0.02315436,165.3997,11.61778,291.8272,17.23421,85.65576,9.845462,495.6467,18.97857,10.657,10.723,9.733
1606766969468512256,1427,52996,392,STARFORMING,0.02101371,726.9294,11.36378,3387.993,29.06047,897.8938,11.91218,1866.005,19.2161,11.326,11.394,8.925
2568210460239226880,2281,53711,119,,0.0141406,77.72681,8.394173,90.4764,10.42651,34.5049,6.879855,64.37513,9.991211,11.28,11.385,10.764
2722528018101725184,2418,53794,371,BROADLINE,0.01632497,260.9346,8.138368,229.5519,9.294962,70.66146,6.003493,274.9585,9.377623,11.541,11.547,9.455
2194381449933645824,1949,53433,9,AGN BROADLINE,0.02065566,398.7131,18.18488,822.1804,27.67074,237.3577,16.31523,1185.772,28.51062,10.492,10.575,9.456
1356735545941714944,1205,52670,95,STARFORMING,0.02756824,704.2949,14.09209,4344.326,36.43396,968.8214,13.62801,1926.079,19.39206,11.741,11.526,7.095
1024729758681819136,910,52377,585,STARFORMING,0.02116892,149.3976,6.389229,1173.12,13.38056,293.0728,6.503531,532.6129,9.15239,11.669,11.629,8.388
1088747453164840960,967,52636,8,BROADLINE,0.01874273,85.45663,8.93327,112.2611,11.76526,47.90237,7.859986,128.0909,12.03788,11.505,11.598,10.917
1351148927327430656,1200,52668,251,STARFORMING,0.02700927,68.73001,4.034716,914.2114,9.157735,230.4039,4.753888,374.9038,6.032237,12.308,12.284,9.433
2946621418982369280,2617,54502,514,STARFORMING,0.0124378,4497.978,31.80867,2613.398,21.6901,830.3254,10.15631,594.0681,8.519777,12.077,12.08,9.385
3242621494169200640,2880,54509,108,STARBURST,0.01848648,1912.046,22.82014,7827.047,64.02821,1983.003,21.03374,2071.592,18.46591,12.034,11.87,7.679
2352080280627472384,2089,53498,274,,0.03183113,25.09711,3.377842,44.8114,3.688581,16.9884,3.024302,32.48919,3.614902,12.556,12.611,12.071
506797651723839488,450,51908,519,BROADLINE,0.04787736,22.94992,2.704117,74.23956,3.310253,17.74886,2.281032,92.23811,3.439317,12.217,12.265,9.791
2165278474745440256,1923,53319,629,STARBURST,0.01645661,375.864,5.281759,2068.504,13.64887,575.6002,5.900801,593.111,5.842029,14.134,14.156,10.049
2027893411385731072,1801,54156,537,STARBURST,0.02333842,2445.955,18.4566,5174.51,35.82436,1525.941,11.91755,977.621,8.016032,12.819,12.673,8.628
1790344454129870848,1590,52974,595,STARBURST,0.01385183,1053.201,12.47184,6229.974,42.03598,1788.409,15.56817,2803.249,18.71093,12.273,12.148,8.02
815291208346658816,724,52254,508,STARFORMING,0.06081922,84.98193,5.567166,648.1239,8.820403,105.3115,4.76691,499.4438,8.0841,11.883,11.748,8.44
2528787746642749440,2246,53767,60,BROADLINE,0.02714061,77.78214,8.317364,163.2284,12.14973,59.72147,8.158871,228.3826,11.71958,11.468,11.535,10.815
2519928164172457984,2238,54205,597,BROADLINE,0.02308782,51.7423,4.305623,80.52386,4.843878,21.7062,3.572137,105.8059,5.217033,12.053,12.16,10.59
2522103816397023232,2240,53823,320,STARFORMING BROADLINE,0.02285102,78.67636,8.954817,662.0132,16.19387,180.3296,9.140676,317.6948,14.11652,10.812,10.839,8.758
2937586456622819328,2609,54476,413,STARFORMING,0.02427517,103.0234,4.721145,1351.254,13.12348,255.9494,5.159211,806.5703,9.357016,11.51,11.47,8.325
1091056424328390656,969,52442,216,BROADLINE,0.02395286,104.94,7.834548,169.8735,10.67503,61.13824,6.979531,131.7778,10.07942,11.335,11.399,10.271
2352039873575151616,2089,53498,127,BROADLINE,0.02609136,74.66541,5.984449,176.7421,9.312205,56.83561,5.778093,271.9353,9.51749,11.118,11.158,9.819
2990517496273987584,2656,54484,463,,0.03360749,21.6608,4.134866,72.8876,5.43881,25.08844,3.998054,51.15797,5.258266,11.673,11.737,9.293
2936510859339393024,2608,54474,596,BROADLINE,0.02378857,126.5477,7.960606,169.6946,10.7652,62.01491,6.976628,178.4844,10.4287,11.287,11.333,9.485
541640075696433152,481,51908,299,STARFORMING,0.02521066,169.7092,12.18845,1622.975,24.01465,326.563,11.12136,1065.339,21.21283,10.442,10.286,6.147
2740480569619015680,2434,53826,146,BROADLINE,0.02829974,175.4861,9.932523,321.6004,16.21832,103.3544,9.676875,682.0347,17.00184,10.807,10.871,9.338
637389402070345728,566,52238,473,STARFORMING,0.02667429,77.93363,4.808287,732.0427,8.922319,163.8732,4.863611,391.319,7.391785,11.822,11.824,8.994
637369335983138816,566,52238,400,AGN,0.02705477,283.4187,7.467402,598.0797,11.98682,158.8723,7.041909,621.4313,10.8208,11.39,11.388,10.136
2730317239138936832,2425,54139,36,,0.03013951,57.81615,6.276357,79.37659,8.021783,29.54529,5.674526,106.1553,8.150808,11.589,11.669,10.778
750024746116081664,666,52149,638,BROADLINE,0.0178122,132.0547,8.729848,169.2926,10.85695,63.95876,7.18668,254.7631,12.24442,10.801,10.897,9.975
443694480466405376,394,51913,327,BROADLINE,0.04323596,42.83102,3.499932,125.415,4.554822,15.71654,2.888396,154.1326,4.937835,11.864,11.833,9.845
504526335444543488,448,51900,448,BROADLINE,0.01686545,103.1774,11.92002,147.4253,15.34062,64.18906,10.30844,209.0202,16.77663,10.67,10.723,9.854
2179906377625921536,1936,53330,597,STARFORMING BROADLINE,0.02116145,264.8692,19.62423,3547.048,43.28188,538.125,17.41739,2276.76,36.5602,10.134,9.957,6.199
2184311846729705472,1940,53383,240,BROADLINE,0.01360666,129.744,12.75475,229.9612,17.75412,98.65329,11.24048,283.5407,18.55872,10.459,10.526,9.266
3001679734057756672,2666,54230,111,BROADLINE,0.03058954,105.9821,9.331771,180.6384,13.92392,58.14252,8.309167,301.6192,14.43707,10.875,10.916,9.662
3089555177955420160,2744,54272,312,BROADLINE,0.02558989,87.3298,8.842058,788.512,17.80889,137.9081,9.219748,571.8261,16.29942,10.456,10.426,7.534
914245057467410432,812,52352,52,BROADLINE,0.01966056,190.3147,15.53428,332.2785,24.29399,124.406,14.51566,472.5334,24.84644,10.246,10.299,9.072
715116626256619520,635,52145,619,BROADLINE,0.01991274,163.7771,9.25968,282.2922,12.9626,73.39268,7.706785,495.9596,14.38968,10.77,10.811,8.371
760034707374106624,675,52590,190,BROADLINE,0.01616108,108.7433,10.04208,663.1885,16.80971,121.2102,8.359757,395.7936,16.66969,9.967,9.881,6.179
488757964061042688,434,51885,427,BROADLINE,0.04227205,35.60287,4.490888,130.4462,5.672018,31.32659,3.997957,153.6343,6.10987,12.063,12.058,10.362
338991287174719488,301,51942,347,STARFORMING,0.0244987,324.1389,8.940432,2299.229,20.39949,589.4449,9.630146,1348.496,14.53949,11.693,11.638,8.402
2283442997754357760,2028,53818,429,AGN,0.02432473,808.1348,9.889027,1573.917,14.49673,386.4137,6.340352,1189.114,11.2457,11.798,11.409,8.262
483129837825845248,429,51820,432,STARFORMING,0.0443843,56.18512,2.610944,277.9914,3.543074,70.29011,2.298239,154.0647,3.282947,12.686,12.6,9.237
2816010150828075008,2501,54084,489,STARBURST,0.03175658,1169.688,11.65772,3050.78,22.6045,903.2375,9.272229,949.1982,8.832312,12.56,12.443,8.573
2179747773073614848,1936,53330,20,STARBURST,0.08299116,3722.328,32.88968,7557.503,55.66848,2066.184,19.86902,1671.147,14.98096,12.832,12.495,8.231
2908248731222566912,2583,54095,179,,0.02838714,59.3093,6.765017,105.1346,9.412311,41.38522,6.641669,106.9596,8.885776,11.368,11.441,10.624
489768415196637184,435,51882,7,BROADLINE,0.0198504,132.8862,9.77773,183.1857,13.2668,70.10115,9.01135,278.3137,13.53106,11.017,11.127,10.186
666639156574709760,592,52025,387,BROADLINE,0.0362618,45.98049,5.29754,82.88174,6.029116,24.46935,4.521946,101.3646,6.505809,11.885,11.949,10.617
3089621148653086720,2744,54272,552,AGN,0.01401973,259.3684,8.357947,503.4296,10.278,139.9934,6.006478,432.9614,10.19122,11.49,11.549,9.725
2223739789834741760,1975,53734,318,BROADLINE,0.02316415,150.9112,12.00662,232.3506,17.49063,92.8986,11.24196,287.5901,17.08443,10.95,11.038,10.216
2814783372306442240,2500,54178,122,,0.02076749,81.09055,9.203988,155.1755,12.12668,50.02194,7.786806,161.7245,12.69609,11.283,11.367,9.757
550578830721443840,489,51930,50,STARFORMING,0.005577475,1510.62,18.6672,3310.609,27.98002,910.3036,12.56204,882.5734,13.04539,11.635,11.495,7.527
2912757004495775744,2587,54138,196,STARBURST,0.01699517,1704.267,15.27602,9654.487,66.15636,2891.352,22.1414,3322.639,17.91602,12.153,11.954,7.717
2179888235684063232,1936,53330,531,AGN,0.02170969,179.2619,8.780711,422.9784,13.20694,105.9366,7.397061,691.1412,14.84767,11.45,11.462,10.016
455999113465456640,405,51816,35,STARBURST,0.02575283,595.333,15.11789,9309.233,75.69342,2186.901,25.25665,4085.684,33.67357,11.32,11.087,6.793
2523304488899471360,2241,54169,592,BROADLINE,0.018252,151.0302,8.784012,269.1904,13.0509,108.2837,8.20856,371.6985,13.53607,10.997,11.078,9.942
520307900866914304,462,51909,517,BROADLINE,0.0211722,221.805,12.46953,398.467,17.08699,80.68275,9.761745,544.3401,18.07304,11.032,10.963,8.245
1089977253162412032,968,52412,386,STARFORMING,0.00310283,616.2593,9.473064,676.93,10.04337,192.1399,5.992562,230.3844,7.478647,10.985,11.048,9.584
2520894351979079680,2239,53726,16,STARFORMING,0.008310425,82.57363,6.506538,1652.13,16.5016,312.4524,6.811764,579.6799,11.02565,9.954,9.724,5.37
1024703370402752512,910,52377,489,AGN BROADLINE,0.0143451,92.90167,7.545059,482.8284,10.69371,112.7672,5.905461,488.6393,11.96122,10.613,10.539,6.823
2383626653969442816,2117,54115,351,AGN,0.007898992,4433.455,34.14847,2661.47,27.18819,569.2051,10.84045,1745.936,21.51038,10.131,9.081,5.255
1673248115357935616,1486,52993,585,,0.008528431,188.1372,17.5293,297.9095,22.82457,89.29368,12.91428,275.0341,24.88759,10.255,10.279,8.853
313129123717343232,278,51900,469,STARBURST,0.01290247,6074.062,54.65727,10285.94,80.75294,3250.791,29.74171,1743.394,16.68957,12.736,12.406,7.896
3119982517264869376,2771,54527,414,STARBURST,0.01650352,348.8607,6.983138,4677.088,32.00774,1051.751,10.33447,1923.482,15.28122,11.282,11.09,6.777
3089470240682174464,2744,54272,3,STARBURST,0.04038201,697.5121,12.93939,7515.619,49.80277,1368.104,14.90736,4053.742,27.32468,11.211,10.874,6.4
2188856128320858112,1944,53385,388,BROADLINE,0.02764277,47.74178,5.322879,72.51556,6.201178,30.08989,4.498259,63.20735,6.392744,11.891,11.943,11.207
3347440962677794816,2973,54591,511,STARBURST,0.01508707,4630.146,36.21067,6263.582,40.88177,1815.981,16.68585,786.9276,9.005047,12.398,12.253,8.733
713886547941812224,634,52164,240,BROADLINE,0.01283863,169.5083,12.27773,206.6187,12.16646,61.83147,8.342014,178.2786,13.50419,11.044,11.092,10.447
2477101081222473728,2200,53875,441,STARFORMING,0.03940029,226.585,8.71481,3296.398,46.97342,776.2769,11.18699,1894.952,18.14174,11.395,11.178,7.631
2041424546988320768,1813,53903,611,BROADLINE,0.02955336,56.87514,6.981375,84.01601,8.141701,28.75209,5.647291,131.142,9.267182,11.619,11.681,10.919
2403901093797980160,2135,53827,381,STARFORMING BROADLINE,0.01341789,108.2171,9.492756,1269.173,18.58674,281.4247,9.344771,548.6845,15.19468,10.825,10.773,7.867
2358928863276328960,2095,53474,613,STARFORMING,0.02652918,651.6702,14.07709,5252.368,45.24332,1229.198,16.58573,2561.213,24.46428,11.345,11.025,6.88
2361153725340346368,2097,53491,515,AGN,0.03089935,4263.219,34.70227,1955.421,27.40337,410.1265,12.71743,3082.215,29.85765,11.269,10.757,7.418
2817155293799016448,2502,54180,559,AGN BROADLINE,0.02215527,107.5427,10.82857,542.0471,16.78237,121.8374,9.400957,430.3494,16.37707,10.975,10.999,9.359
654219903414331392,581,52356,262,STARBURST,0.02542156,97.22199,4.726914,3684.828,22.02853,704.9414,7.374363,1830.766,11.70367,11.703,11.432,7.173
1791423624826087424,1591,52976,425,AGN,0.01422891,994.2809,15.86992,1823.711,25.63732,429.6107,12.47193,1529.395,21.91788,10.624,10.504,8.979
586676353860921344,521,52326,300,AGN,0.006157753,6729.555,54.59995,3834.808,39.84819,928.8184,15.54624,2136.215,26.24652,10.452,10.446,8.04
2797986408013260800,2485,54176,455,,0.02012099,59.41792,5.758434,104.926,7.150793,35.97429,4.830225,83.23093,7.167124,12.261,12.376,11.292
2837405555981576192,2520,54584,501,AGN,0.03446535,41.79163,2.689645,149.1658,3.070606,36.12992,2.287107,116.943,3.070593,12.814,12.896,10.98
2366723311959828480,2102,54115,297,STARBURST,0.01589933,3972.619,36.45327,5655.418,42.46071,1664.396,17.13765,664.9387,9.324214,12.268,12.104,8.65
2402717195474855936,2134,53876,170,STARBURST,0.01473646,2892.2,24.18692,8577.315,54.7556,2002.187,17.60451,2390.671,18.50767,11.772,11.595,7.484
577690589429000192,513,51989,378,STARBURST,0.02875262,582.5078,7.232353,5056.438,26.81072,1376.924,10.50892,2650.44,13.57479,12.375,12.228,8.43
564231471720589312,501,52235,566,AGN,0.02403768,41.79954,3.978508,216.9138,5.625008,53.39894,3.45164,156.9189,5.729785,12.077,12.129,9.679
1012234912620636160,899,52620,185,STARFORMING,0.01420947,1026.814,16.61334,3515.597,33.05324,949.103,13.36712,987.6561,13.63169,11.551,11.521,7.794
1007794534257551360,895,52581,415,AGN,0.03423988,1302.814,14.36515,1502.731,13.87929,417.2638,7.758028,1001.818,10.94353,12.5,12.479,9.203
1006687326618806272,894,52615,483,STARBURST,0.02918801,297.0784,7.264876,3830.594,33.77449,985.0577,11.84476,1592.368,13.97022,12.744,12.561,8.461
523604786499577856,465,51910,223,STARBURST,0.01497989,2055.715,14.72725,2218.36,13.58418,762.2938,7.582889,205.7148,3.451392,13.641,13.541,10.742
2723682236221122560,2419,54139,474,BROADLINE,0.01571756,52.67744,4.293106,85.25519,4.843891,27.05825,3.288701,133.4168,5.776277,11.87,12.012,10.45
2446726797610477568,2173,53874,532,,0.03431875,37.99915,3.637716,23.5131,2.183218,13.37025,2.110097,32.91954,2.946197,13.15,13.138,12.468
506734704683149312,450,51908,290,STARBURST,0.04644496,74.01881,2.988065,2087.071,10.89463,421.1026,4.124183,851.6698,5.268866,12.488,12.227,7.932
554067031779993600,492,51955,452,STARFORMING,0.009027392,121.4247,3.782188,2751.297,17.35087,468.6282,5.362811,1329.873,9.125164,10.445,10.247,6.407
1863508990709753856,1655,53523,526,STARBURST,0.01415494,642.9219,13.53332,13121.21,82.791,2184.1,20.75547,7064.974,43.07296,10.661,10.402,6.045
2034657332360669184,1807,54175,568,,0.02201135,100.3237,8.981464,145.9146,12.6091,83.13992,8.919571,171.0179,12.45654,11.204,11.303,10.603
2356623193164244992,2093,53818,417,BROADLINE,0.01687195,271.4195,12.8276,562.8011,17.67269,157.2387,10.86488,590.0403,17.39728,11.184,11.291,10.152
1479447647046625280,1314,53050,55,,0.02631989,19.41157,3.306921,62.63954,3.418808,22.62053,2.95796,48.09674,3.859233,11.674,11.724,8.913
1826240766893123584,1622,53385,113,STARBURST,0.03208585,701.6871,12.28193,5269.707,42.02534,972.806,12.31902,2822.474,23.16854,11.018,10.664,6.572
654155581984106496,581,52356,28,AGN,0.02886566,492.7523,7.805003,1213.585,11.64185,324.2289,5.906213,1171.253,11.02209,11.588,11.615,9.315
2169651782278473728,1927,53321,155,,0.02227761,56.60282,6.616122,91.30737,7.363786,40.25194,5.619993,110.4662,8.302367,11.395,11.467,10.315
751141025531062272,667,52163,603,STARFORMING,0.01608731,295.3614,9.58413,1040.686,15.33604,258.3612,7.820247,607.0221,13.05696,11.394,11.381,8.803
2169715553952884736,1927,53321,387,BROADLINE,0.0161257,105.8863,10.68658,329.5918,16.68064,106.1967,10.04088,428.9391,17.48588,10.478,10.502,9.016
456155244116600832,405,51816,603,BROADLINE,0.02141141,365.2667,16.85683,517.0765,25.36994,133.6285,14.75547,865.1218,25.3331,10.524,10.564,9.39
972926267382851584,864,52320,541,AGN BROADLINE,0.01285004,299.7671,14.78054,898.6118,23.30167,212.8167,11.90911,1274.404,26.44567,10.283,10.281,8.5
2666259685312587776,2368,53758,468,STARBURST,0.01408759,353.1846,8.688733,6284.626,46.9466,1557.926,17.0387,2105.32,18.66422,10.634,10.361,6.133
2580671225550366720,2292,53713,395,BROADLINE,0.01238848,381.0535,12.93414,338.7103,15.14282,104.3579,9.244693,345.545,14.81748,10.739,10.802,9.194
582208758172641280,517,52024,431,STARFORMING,0.02168219,49.95271,3.959733,682.2465,7.532054,169.2189,4.161956,279.9547,5.6551,12.285,12.283,9.475
1007788212065691648,895,52581,392,,0.02504044,44.78548,8.140673,117.2329,8.996938,45.76555,6.178006,152.6894,10.86377,11.661,11.675,9.81
702586870516705280,624,52377,92,STARBURST,0.02993096,92.89081,4.570033,3163.79,23.8858,699.2009,7.938561,1321.042,10.91287,12.272,12.061,7.756
646392480119416832,574,52355,458,STARBURST,0.03203029,603.2176,9.77308,4758.372,37.98169,1152.151,11.23137,1714.037,14.98945,12.957,12.749,8.552
1071924646573533184,952,52409,247,STARBURST,0.009989776,3576.736,39.99513,14658.14,113.2659,3131.999,33.01151,6027.313,43.51908,7.766,6.395,2.598
1792554197892229120,1592,52990,442,STARFORMING BROADLINE,0.01711837,71.22566,6.471395,345.9566,10.55437,114.3835,6.423091,276.9063,10.39617,10.944,10.932,9.32
961617241424553984,854,52373,359,STARFORMING,0.03384988,81.99693,6.046089,1598.466,15.61671,309.3317,6.557569,807.6415,11.14215,11.472,11.352,7.794
2937582608332122112,2609,54476,399,BROADLINE,0.02069347,116.8972,5.067399,220.3344,7.2946,58.54771,4.305954,305.0063,7.624836,11.316,11.318,8.63
2823862859367213056,2508,53875,385,BROADLINE,0.0112654,175.1025,13.25035,238.3244,16.54949,61.13279,9.150318,237.5007,18.85275,10.941,10.959,8.978
2491718812043339776,2213,53792,372,BROADLINE,0.03486365,56.14773,10.51388,189.5407,14.45561,41.92478,7.917876,370.7054,17.24344,11.139,11.112,7.947
1468209812620732416,1304,52993,132,STARFORMING,0.01868909,103.2959,5.602476,545.1429,8.650966,132.2756,5.025356,248.8441,7.215982,11.253,11.293,8.944
1014509252775012352,901,52641,267,BROADLINE,0.02491404,93.07463,12.59288,517.9783,17.78731,116.516,10.78762,368.8078,17.29625,11.032,11.025,8.792
1057284103302309888,939,52636,233,STARBURST,0.01411811,158.6263,6.561438,5799.539,40.33777,1240.925,12.83537,2790.235,19.55161,10.745,10.576,6.655
