        ra        dec
252.935730  39.226726
253.182310  38.605323
253.368600  38.616825
253.676900  38.195554
164.726690  59.901079
164.972800  59.954331
165.173680  60.064632
166.379770  60.166252
166.471770  60.228902
166.594060  60.233744
169.460670  60.746231
169.838500  60.647878
170.057210  60.819592
170.168720  60.654300
170.254520  60.769995
170.528210  60.749048
171.313230  60.783179
171.126730  60.764038
171.420630  60.811105
173.427560  61.012077
174.193110  61.102488
174.988220  61.188398
175.659670  61.332425
175.845860  61.276745
176.042600  61.168954
176.030670  61.242494
125.988550  45.575078
125.938240  45.464752
126.317780  45.749095
126.268520  45.681547
126.855320  46.107520
127.200640  46.374776
132.813410  50.550269
132.846880  50.571247
123.052440  43.623827
123.484490  43.924539
123.615800  44.022093
123.578030  43.970601
123.880130  44.335353
123.880130  44.335353
123.847580  44.371898
124.399180  44.721065
124.399180  44.721065
124.471430  44.748103
124.471430  44.748103
124.591990  44.849084
124.591990  44.849084
124.591990  44.849084
124.764790  45.100063
124.813550  45.298816
125.061770  45.233015
125.061770  45.233015
194.514780   1.967887
194.534770   1.862364
194.748820   1.934260
195.030030   2.008798
226.997090   1.231737
227.040750   1.249349
228.509190   1.202039
228.997900   1.177960
229.639560   1.230935
229.658100   1.179076
229.779310   1.180465
229.800350   1.229669
230.108670   1.192345
230.448010   1.166869
231.001760   1.160637
231.155390   1.194201
232.301050   1.124899
232.346280   1.145596
232.763080   1.163295
232.895410   1.119556
232.929840   1.209493
233.016090   1.133398
233.280750   1.155247
233.404200   1.144680
233.483310   1.174946
233.607940   1.077019
233.696170   1.174777
170.727810   1.179484
170.805310   1.087760
171.253720   1.255990
171.426540   1.190112
171.503000   1.082599
214.631270  63.171712
216.086600  62.821265
213.757870  63.720686
214.310580  63.441688
214.360630  63.433991
214.826950  63.456333
215.329680  63.216727
215.570900  63.175342
215.941070  63.117413
216.581220  63.105665
216.574600  62.897824
216.782360  63.052936
216.754680  62.947279
217.098980  62.958362
217.168000  62.746985
215.176000  63.842689
215.107740  63.766356
215.840420  63.675808
215.979800  63.706617
216.315930  63.634130
217.079440  63.265203
233.909200   1.199736
234.328790   1.182067
234.271280   1.194780
235.276600   1.071442
180.819080   2.305147
180.940740   2.325050
181.085290   2.425061
181.099120   2.414858
181.157780   2.401319
181.914200   2.481886
181.994110   2.469039
182.254960   2.491354
182.520280   2.404018
183.287010   2.463639
183.955340   2.358208
184.614520   2.444661
184.647720   2.377762
185.088830   2.366187
185.511810   2.453979
185.592970   2.344621
185.913730   2.489679
186.056080   2.394698
186.066130   2.314432
186.195450   2.307773
186.998310   2.430363
187.167410   2.480823
187.133180   2.459424
246.290570  46.192230
246.378110  45.882692
246.402440  45.806574
248.055680  44.403258
248.462430  43.957514
248.433230  43.903297
239.420070  52.006724
239.671820  51.884631
239.951500  51.708250
239.996480  51.572467
240.182920  51.604745
240.220670  51.529323
240.117620  51.470145
240.801940  51.137980
242.696530  49.850747
242.675760  49.765316
243.540670  48.989288
243.654780  49.098569
243.487100  48.978919
243.541670  48.937880
243.771860  48.941204
244.188080  48.600349
244.908780  47.935526
244.920690  47.830884
245.060870  47.657765
245.254660  47.530892
150.312920   3.840023
150.219040   3.896606
150.464130   3.726078
150.568590   3.767027
150.672100   3.850808
150.937740   3.794924
151.171140   3.886712
151.409290   3.953537
151.438650   3.874800
152.245010   3.945554
152.904920   3.956124
152.982750   3.893486
138.088050   3.485898
138.300420   3.589751
138.427690   3.523512
138.533370   3.639122
138.529540   3.455584
138.774490   3.585300
138.781450   3.671361
138.872970   3.668912
138.800820   3.521633
139.381580   3.622550
142.261380   3.846876
142.549640   3.714904
142.714630   3.782868
142.817150   3.886790
209.617390  65.262878
209.724330  65.255148
211.305880  64.861715
212.504170  64.730262
196.026780  67.284524
197.713430  67.068937
197.872890  67.007238
198.178340  67.015461
199.521340  67.004240
199.658350  66.947124
200.457730  66.811540
200.545920  66.817089
201.035630  66.745240
201.894620  66.754626
202.853950  66.632035
202.916730  66.609355
204.163480  66.425400
204.811980  66.448814
205.419290  66.232872
206.473310  66.139715
207.106900  66.032013
207.910190  65.890193
208.098930  65.769429
209.350000  65.687965
209.370230  65.588848
209.611240  65.703718
209.543290  65.550026
143.069620   3.883416
143.255270   3.938795
143.716600   3.794462
143.751120   3.901690
144.152960   3.791849
144.299650   3.893531
144.555490   3.996199
144.805360   3.970182
146.276640   3.930872
146.335930   3.953788
147.277640   4.033094
147.361100   4.003169
147.602250   4.141148
147.607530   4.063962
147.921330   4.195523
148.234710   4.117440
148.277160   4.088761
148.299650   4.143185
148.463210   4.069854
148.690050   4.100081
148.834460   4.185268
148.889280   4.208431
149.572730   4.230642
149.826640   4.289390
149.843430   4.273167
149.898900   4.099581
125.886130  47.439748
121.372340  44.043240
121.462950  44.333491
122.145930  44.790664
122.232450  44.882734
122.223600  44.938417
122.403570  45.090076
122.230810  45.145655
122.406530  45.156016
122.701790  45.508800
122.745950  45.554869
123.532730  46.269869
123.777120  46.315532
123.782210  46.351260
123.686420  46.414965
124.396870  47.121145
124.484510  47.122053
124.489560  47.224201
124.726670  47.234204
124.812940  47.307227
124.943280  47.315906
125.401100  47.929760
120.758980  44.175468
120.904330  44.256722
121.082890  44.629015
121.687070  45.271645
141.479270  60.841266
142.064140  61.219922
142.111140  61.273640
142.317920  61.371359
143.133160  61.483228
143.477460  61.586109
143.201140  61.715683
143.387320  61.693886
143.430310  61.735589
143.624600  61.698746
143.757320  61.757285
143.990270  61.814312
144.120970  62.059504
144.519210  62.038004
144.441570  62.033652
144.712200  62.100764
144.711730  62.167852
145.578290  62.481639
145.715060  62.561865
146.017120  62.567699
147.363090  62.908412
147.138570  62.948248
147.554350  63.193729
148.273400  63.359608
148.825690  63.421687
149.040330  63.501103
201.279780  -0.959961
201.538790  -0.880056
201.797680  -0.927916
201.819860  -0.876308
201.777650  -0.859054
201.777650  -0.859054
202.241490  -0.924952
202.275970  -0.894910
202.422830  -0.962955
202.579500  -0.870651
202.610150  -0.932383
203.097400  -0.940196
203.247820  -0.963257
203.911580  -0.920037
203.835190  -0.977415
203.871540  -0.934897
204.050970  -1.031431
204.442070  -1.041296
197.291090  -0.614006
197.530720  -0.501179
197.903330  -0.483079
197.958490  -0.583682
197.987130  -0.426246
221.246100   0.410842
221.304720   0.414154
223.558780   0.355967
223.706720   0.354202
197.709510   0.674673
197.960840   0.687007
198.044270   0.837927
198.216500   0.746167
198.356170   0.687335
198.288530   0.802897
198.522810   0.769329
199.255920   0.752694
199.253410   0.751586
199.253410   0.751586
199.261230   0.714817
199.265720   0.675454
199.639530   0.730509
200.142470   0.641312
200.177340   0.729933
200.195870   0.792945
200.195870   0.792945
200.285050   0.833315
200.512010   0.653239
200.524000   0.722181
200.524000   0.722181
200.655040   0.769723
200.713120   0.748361
200.740830   0.764496
200.925180   0.693665
193.167840   2.177382
195.995530   2.103833
196.170310   2.236145
196.417650   2.192944
196.510860   2.179007
197.016350   2.103501
198.468320   2.132587
198.486250   2.122858
198.588030   2.145843
198.720970   2.163408
198.741670   2.075360
198.954280   2.079036
199.040460   2.058084
199.299510   2.198473
199.362580   2.108514
199.480940   2.071287
199.553940   2.015127
199.708280   2.045011
199.629260   2.142014
200.049200   2.005808
200.191650   2.031722
200.244590   2.060736
201.018210   2.089808
201.040260   2.181052
201.223880   2.159533
201.903700   1.976220
140.177010   0.842951
141.755250   0.980037
141.755250   0.980037
141.942610   0.860663
142.007600   0.972349
143.337220   0.950750
143.605700   1.020074
143.673460   0.979830
139.869250   0.704656
139.877260   0.704646
140.734250   0.635277
142.270010   0.628306
139.108100   0.969590
139.108100   0.969590
139.222720   0.966401
139.303620   1.024065
139.438760   1.055423
139.438760   1.055423
139.690150   0.929954
139.865120   0.936710
139.997810   0.966454
140.024040   1.075821
140.201370   1.044529
140.694420   1.161304
141.534310   1.023235
141.795380   1.042271
212.367220   5.315034
212.674150   5.284061
212.752650   5.368515
212.908490   5.261161
212.963520   5.276814
212.979550   5.272333
213.340390   5.323110
213.386080   5.291460
213.456790   5.264223
213.588870   5.264836
213.607230   5.249232
213.855270   5.262095
214.368340   5.228342
214.523860   5.240203
214.773640   5.183177
214.828510   5.239430
215.062730   5.180238
167.521590   3.476031
163.924120   3.430162
164.022210   3.451466
164.124400   3.570273
164.163840   3.562019
164.864660   3.553180
165.230990   3.652606
165.510480   3.580256
165.390440   3.629255
225.420100  -0.014928
226.188030  -0.012844
226.450430  -0.009056
227.019230  -0.094784
227.224790  -0.196936
227.559170  -0.026356
227.782700  -0.153426
228.148180  -0.002033
228.695100  -0.199806
217.662930   0.260127
217.679350   0.252846
217.679350   0.252846
217.844830   0.295338
217.844830   0.295338
218.034980   0.411157
218.046760   0.400507
218.046760   0.400507
218.051180   0.223229
218.051180   0.223229
218.126840   0.274669
218.273700   0.354255
218.273700   0.354255
218.346490   0.365922
218.855590   0.334335
218.855590   0.334335
218.874990   0.413680
259.753440  59.144149
260.990330  57.110783
261.128400  56.909717
258.623030  61.970574
258.623030  61.970574
258.784460  61.675065
258.923310  61.592704
259.936990  59.951910
259.185700  62.331943
260.062220  61.177898
260.193970  61.196717
260.323210  60.928397
260.718780  60.129566
260.811730  59.722828
261.014430  59.634456
260.105930  62.415096
260.539880  61.998992
260.453530  61.871671
260.863650  60.991331
260.880310  60.900508
261.330890  60.423580
261.465200  60.386275
261.453110  61.962982
261.625940  61.895591
262.573240  59.899132
259.527370  66.061806
217.844480  63.184384
213.610700  64.594513
214.960200  64.300973
215.062320  64.320491
215.698640  64.075475
216.596570  64.065173
216.715310  64.016002
216.788100  63.931428
216.962600  63.739754
217.170460  63.746430
217.537450  63.629793
217.592190  63.595274
218.639310  63.428576
218.622100  63.454447
218.689670  63.493179
214.987320  64.804226
216.362670  64.574146
216.398870  64.379639
216.656690  64.471138
216.765800  64.499500
216.740180  64.319152
217.154100  64.232585
217.030090  64.326580
217.041060  64.304708
217.393990  64.191701
217.936500  64.032962
189.885710   1.166719
190.052090   1.249071
193.496260   1.129070
194.390490   1.067769
194.571370   1.156569
195.041570   1.155469
195.109680   1.172496
195.308700   1.179871
195.456060   1.100999
195.514760   1.135105
195.956160   1.089437
196.029520   1.114776
196.132290   1.157122
196.348880   1.216501
196.422430   1.189856
196.727150   1.096080
196.639170   1.059340
197.210270   1.256782
158.454040   1.379271
158.899730   1.392295
160.077570   1.295616
160.285630   1.270396
160.387250   1.364720
160.459220   1.304283
160.493300   1.312320
160.628330   1.402803
160.621500   1.353468
218.243720  64.101903
218.149920  63.932232
218.433320  63.969452
219.171530  63.840226
215.411560  65.066038
215.904150  65.132236
216.493330  64.974915
217.086420  64.877087
217.309690  64.823901
217.156510  64.664453
217.360830  64.707790
217.511860  64.757447
217.586270  64.599485
217.962820  64.551337
218.133130  64.491693
218.201610  64.472285
218.604840  64.503913
218.881230  64.378937
218.955960  64.395285
219.261480  64.261603
219.577370  64.171504
219.570690  64.142205
219.722760  64.171817
215.880490  65.516517
215.954360  65.502576
217.928140  64.984866
176.409070  61.361483
177.552380  61.290227
177.968280  61.289191
178.095320  61.323612
178.173090  61.341137
178.218040  61.393860
178.613170  61.399356
179.202020  61.441524
179.727700  61.414895
253.484830  38.384622
253.405380  37.668552
252.490420  38.757937
203.774860  59.696052
203.686940  59.619027
203.374190  59.761114
202.951720  59.794292
202.404460  59.783212
200.029980  59.995859
199.459680  60.178058
202.610340  59.278987
200.771740  59.526499
180.214870  61.556341
164.827590  60.420685
166.480680  60.757420
166.591920  60.762407
167.613280  60.810358
219.097240  64.834904
219.099930  64.780202
219.960250  64.443419
153.739470   1.268401
153.968810   1.278221
154.385040   1.292593
154.349800   1.299186
154.465380   1.297304
154.521690   1.291941
154.927550   1.293423
155.020050   1.267037
155.506100   1.323515
155.518790   1.282531
156.009940   1.334175
156.111830   1.269474
157.303390   1.346839
157.572440   1.358360
159.081060   1.409535
159.547660   1.270024
160.020910   1.283302
150.082570   1.436424
150.372610   1.609364
152.597140   1.667681
152.606530   1.578847
152.653920   1.584908
153.220850   1.583768
117.497680  35.791419
117.500250  35.825514
117.737220  36.074254
118.105770  36.455259
118.056660  36.543564
118.159930  36.659424
118.572830  36.969377
118.690660  37.024946
118.987660  37.445078
118.946150  37.544759
119.074850  37.485855
119.196040  37.818507
119.297680  37.798890
119.553800  38.065327
119.439570  38.077457
119.662440  38.059804
119.990910  38.572226
120.008310  38.500439
120.015610  38.685009
120.045260  38.677707
120.056870  38.704464
120.634770  39.264632
120.840380  39.415840
120.905510  39.442540
121.155960  39.607908
121.025880  39.615854
153.310780   1.581653
153.401150   1.670843
153.383400   1.570443
153.783940   1.703373
153.912810   1.691315
154.135750   1.533957
154.363660   1.663802
154.430500   1.635108
154.685250   1.664476
154.737800   1.660052
154.733760   1.700984
154.804480   1.621832
154.864820   1.572914
155.013600   1.620552
155.111990   1.546830
155.444750   1.579670
155.504380   1.605787
155.724770   1.587637
156.055930   1.580593
156.313520   1.641887
156.412620   1.683489
156.618080   1.658320
156.971330   1.638203
157.368450   1.638136
157.243570   1.771696
157.241550   1.600864
159.672890   1.724506
159.910580   1.732003
159.868490   1.655337
159.901880   1.766875
160.063950   1.690686
160.189280   1.849220
150.060410   2.006675
154.815590   2.070830
154.930410   2.120973
154.960880   1.982364
155.366580   2.094473
155.279600   2.048631
155.537610   2.174358
155.600540   1.993287
155.581490   2.123661
155.918090   2.033295
155.882560   2.027106
