specobjid,plate,mjd,fiberID,ra,dec,class,subclass,z,oiii_5007_flux,oiii_5007_flux_err,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,nii_6584_flux,nii_6584_flux_err,nii_6584_reqw,nii_6584_reqw_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,oi_6300_flux,oi_6300_flux_err,h_alpha_reqw,h_alpha_reqw_err,neiii_3869_flux,neiii_3869_flux_err,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,psfMag_g,psfMagErr_g,psfMag_z,psfMagErr_z,nii_h_alpha,nii_h_alpha_log,oiii_h_beta,oiii_h_beta_log,sii6717_h_alpha,sii6717_h_alpha_log,sii6731_h_alpha,sii6731_h_alpha_log,oi_h_alpha,oi_h_alpha_log,BPT Kauffman,BPT Kewley,BPT final,sii_h_alpha,sii_h_alpha_log,h_alpha_reqw_log,h_alpha_reqw_abs,nii_6584_reqw_log,nii_6584_reqw_abs,WHAN label,neiii_oii,neiii_oii_log,g_z_color,g_z_color_zkcorr,g_z_color_gkcorr,TBT label,z_kcorr,g_kcorr,g_z_color_kcorr
936878778531997696,832,52312,473,137.82301,44.540078,GALAXY,STARBURST,0.02628525,1230.94,10.36408,1272.668,10.6489,385.7008,4.812689,89.34438,1.808357,-10.316,0.3072436,126.783,2.456236,100.641,2.10696,27.36096,1.704406,-150.2185,1.343193,92.46562,3.639289,495.9224,9.637867,570.8763,9.882676,18.78906,0.01900245,18.65348,0.03785719,0.07020242514151374,-1.1536478849159895,3.191437508037318,0.5039863448710192,0.09961985372461633,-1.001654100293242,0.079078754239126,-1.1019401809281029,0.021498898377267286,-1.667583793150967,Star Forming,Star Forming,Star Forming,0.17869860796374232,-0.7478788305722517,,150.2185,,10.316,Star Forming,0.08667578991237991,-1.0621021917480056,0.13558000000000092,-0.0004930947575363721,0.03217474163373274,Star Forming,-0.0004930947575363721,0.03217474163373274,0.10291216360873182
936903792421529600,832,52312,564,139.6652,45.506568,QSO,STARBURST BROADLINE,0.1946714,173.1291,3.204093,255.6829,4.385964,59.73879,3.211336,173.7694,4.621624,-21.06313,0.5541486,22.45105,4.165427,27.72573,2.634114,14.35158,3.082069,-29.9716,0.5318875,13.16035,2.579571,22.79914,4.021443,50.34819,4.226716,19.74698,0.0298663,18.42631,0.04909158,0.6796285555271784,-0.16772838194050735,2.8981018865631527,0.4621136495942091,0.08780817958494683,-1.0564650264270892,0.10843795185364372,-0.9648186938493989,0.05613038650609799,-1.2508019672781425,AGN,AGN,AGN,0.19624613143859054,-0.7071988956600734,,29.9716,,21.06313,Seyfert,0.17991565789209255,-0.7449310387655065,1.3206699999999998,-0.03931594997374196,0.17650853460822655,AGN,-0.03931594997374196,0.17650853460822655,1.1048455154180312
937950252646819840,833,52314,275,140.06846,45.580409,GALAXY,STARBURST,0.04104699,967.562,9.48645,1252.03,10.47908,378.8183,5.395787,137.7131,2.296453,-16.53429,0.4037626,130.3981,2.588416,98.23717,2.337704,17.80095,1.609144,-148.0068,1.334924,51.13911,4.350715,466.988,11.31416,500.3983,11.45447,18.71126,0.02783285,18.48646,0.03907779,0.1099918532303539,-0.9586394805520256,2.5541585504184985,0.40724785276867775,0.10414934146945361,-0.9823434717276288,0.07846231320335775,-1.1053388922726974,0.014217670503102962,-1.8471715548385692,Star Forming,Star Forming,Star Forming,0.18261165467281137,-0.7384715082991621,,148.0068,,16.53429,Star Forming,0.052863173687698495,-1.276846767165721,0.22479999999999833,-0.0065471580357680335,0.02912111333903654,Star Forming,-0.0065471580357680335,0.02912111333903654,0.18913172862519376
449297315233032192,399,51817,230,20.744223,-0.55285825,GALAXY,STARFORMING,0.05884197,133.5147,2.991815,227.1469,3.182184,78.99204,2.291082,33.72477,1.476272,-5.34575,0.3945279,50.46809,1.645054,34.54885,1.535445,9.789228,1.181623,-32.9026,0.5617304,14.30822,2.861166,121.9847,5.455474,132.223,5.783181,19.46181,0.02309181,18.72863,0.04003626,0.1484711875882964,-0.8283578176294754,1.6902298003697587,0.22794575446446674,0.2221826051775305,-0.6532899452652092,0.15209914817239417,-0.8178732181959475,0.043096463125844996,-1.3655583703951302,Star Forming,Star Forming,Star Forming,0.37428175334992464,-0.4268013447065771,,32.9026,,5.34575,Star Forming,0.0562855491788801,-1.249603092137021,0.7331800000000008,-0.010016585780762812,0.027166491485180033,Star Forming,-0.010016585780762812,0.027166491485180033,0.695996922734058
452625261649750016,402,51793,49,28.445464,-0.81715143,GALAXY,STARBURST,0.1155311,317.4209,4.953192,502.8547,5.544556,154.7456,3.086113,73.07189,2.463152,-14.90125,0.6231211,80.937,2.000177,56.76039,1.773078,16.02436,1.33264,-93.51905,1.11869,23.42253,2.806576,227.9965,5.571697,223.7486,5.693362,19.43806,0.02522187,19.07084,0.04021665,0.14531412354304335,-0.8376921731849907,2.0512434602340877,0.3120172094474866,0.16095504327592047,-0.7932954108231125,0.11287632391623267,-0.9473971428477184,0.031866779807367816,-1.49666182050962,Star Forming,Star Forming,Star Forming,0.2738313671921532,-0.5625168052224614,,93.51905,,14.90125,Star Forming,0.05184899625917359,-1.2852596466678352,0.36721999999999966,-0.0605534218752963,-0.019547714081481236,Star Forming,-0.0605534218752963,-0.019547714081481236,0.3262142922061846
934611035480942592,830,52293,415,133.44688,42.45769,GALAXY,STARBURST,0.09727749,479.2332,5.658427,811.9051,6.746872,211.78,3.547673,442.9091,4.161768,-28.45924,0.3248132,124.8088,3.79479,116.3431,2.828334,29.47448,2.402029,-51.06782,0.4487743,40.78622,3.428592,204.6967,5.426566,151.2764,5.142,18.08251,0.01259148,17.65968,0.01953029,0.5455183124234594,-0.26319066606377695,2.2628822362829353,0.3546619532197421,0.15372338466650845,-0.8132600618488217,0.1432964271316931,-0.8437646379092458,0.036302863475053924,-1.4400591175983757,AGN,Star Forming,Composite,0.2970198117982016,-0.527214581431366,,51.06782,,28.45924,Seyfert,0.11457669132864254,-0.9409037231796185,0.4228299999999976,-0.04565829098514131,-0.02037778376799514,Star Forming,-0.04565829098514131,-0.02037778376799514,0.3975494927828514
934609111335593984,830,52293,408,133.56272,42.566016,GALAXY,STARBURST,0.02809945,241.9473,3.312626,429.0146,3.763006,134.3503,2.422713,57.35709,1.373517,-7.681113,0.2840603,79.10786,1.781473,55.95751,1.638977,15.08804,1.333266,-53.77611,0.5353234,23.19818,2.720594,230.9598,6.090776,262.4912,6.542339,19.35507,0.01871354,18.94068,0.03938895,0.13369496049784788,-0.873884962739697,1.8008690713753523,0.25548213944576215,0.18439433063583385,-0.7342524358389172,0.13043264728053544,-0.8846136911256115,0.03516905951452468,-1.4538392453627138,Star Forming,Star Forming,Star Forming,0.31482697791636927,-0.501928059482594,,53.77611,,7.681113,Star Forming,0.04701212481077149,-1.3277901195256585,0.4143900000000009,-0.0015138479861799674,0.021966994997698424,Star Forming,-0.0015138479861799674,0.021966994997698424,0.39090915701612255
933469742461642752,829,52296,359,129.8871,40.512796,GALAXY,AGN,0.1523439,275.0506,4.249714,296.7133,4.119381,52.21587,2.586046,176.4834,3.027438,-18.27985,0.3559365,58.81479,2.70482,46.45237,3.826809,19.95367,2.147196,-27.15643,0.380635,29.44203,2.357624,64.43151,3.950557,62.98489,3.968735,19.99026,0.02756667,17.99946,0.04701351,0.5947943688402239,-0.22563315177280382,5.267567120877234,0.7216100782224031,0.1982209425731843,-0.7028504630521287,0.156556413211002,-0.805329137148941,0.06724899086087478,-1.172314228304615,AGN,AGN,AGN,0.3547773557841863,-0.4500441074756315,,27.15643,,18.27985,Seyfert,0.23106939138132923,-0.63625757955156,1.9908000000000001,0.045755512728347235,0.44688609557443765,AGN,0.045755512728347235,0.44688609557443765,1.5896694171539096
933410368833742848,829,52296,143,132.12531,40.076465,GALAXY,AGN,0.1784105,200.2469,5.248882,82.85203,4.518537,25.64707,2.859201,119.9432,5.512233,-10.49503,0.4151374,26.60888,7.549466,32.92007,4.578887,15.18155,2.536864,-5.915048,0.3068907,21.27964,2.448061,51.71836,5.183963,56.79375,5.267946,20.1209,0.02240933,18.01604,0.02248167,1.4476796766476332,0.16067247756972874,7.807788570000395,0.892528044396676,0.3211614730502077,-0.49327655880200555,0.39733570800860285,-0.40084240374845476,0.18323691042935217,-0.7369870395045313,AGN,AGN,AGN,0.7184971810588106,-0.1435749314309455,,5.915048,,10.49503,Weak AGN,0.1961038265682973,-0.7075139318738674,2.1048599999999986,0.0629679560858972,0.5723561206995698,AGN,0.0629679560858972,0.5723561206995698,1.5954718353863262
935740783695259648,831,52294,429,134.76629,43.358173,GALAXY,STARFORMING,0.08740361,153.8554,3.546912,865.2973,6.990695,174.9323,3.291897,427.7243,4.449904,-18.73248,0.2254887,135.9781,3.964389,110.2491,4.98727,29.08018,2.483857,-36.73406,0.3175963,20.77301,3.199973,67.52473,5.364399,89.4355,5.496055,18.61343,0.02267423,17.39473,0.01863641,0.49430906579738554,-0.3060014243567969,0.8795139605435932,-0.05575726258636338,0.15714610458162764,-0.803696380027704,0.12741181556905357,-0.8947902957173043,0.03360715444275626,-1.473568258197769,AGN,Star Forming,Composite,0.2845579201506812,-0.5458293220926702,,36.73406,,18.73248,Seyfert,0.13234569037010202,-0.8782901962512394,1.218700000000002,-0.00022128855526416834,0.1161194400224052,AGN,-0.00022128855526416834,0.1161194400224052,1.1023592714223325
935738584672004096,831,52294,421,135.0522,43.464113,GALAXY,STARBURST,0.06075462,143.7083,2.477709,267.7561,2.761762,76.81174,1.796095,36.2989,1.252797,-7.520745,0.3880607,50.84516,1.475306,35.48751,1.215107,7.797934,0.9743924,-44.26321,0.5573015,10.90588,2.148926,109.1033,3.899413,145.3005,4.080686,19.49432,0.03254119,19.19629,0.05033747,0.13556703283323893,-0.8678459092840419,1.8709158261484509,0.2720542487177642,0.18989356358267842,-0.7214897553677672,0.13253670037769447,-0.8776638457684428,0.029123273008532763,-1.535759818587453,Star Forming,Star Forming,Star Forming,0.3224302639603729,-0.49156420119035044,,44.26321,,7.520745,Star Forming,0.04286838482758512,-1.3678628792997607,0.29802999999999713,-0.018099717899294012,0.016690620357909206,Star Forming,-0.018099717899294012,0.016690620357909206,0.2632396617427939
935750404422002688,831,52294,464,135.13234,43.452503,GALAXY,AGN,0.0608094,126.9604,3.175477,139.4149,3.117378,34.66612,2.41272,109.002,2.737253,-7.92103,0.2320397,35.96948,2.14411,24.37866,2.095255,17.55522,1.93312,-8.165979,0.2277576,29.0817,3.306942,44.85431,5.652656,42.78632,5.478595,18.9431,0.02591583,17.854,0.02275023,0.7818533026240381,-0.10687472499307413,3.66237698363705,0.5637630459970163,0.2580031259212609,-0.5883750321680474,0.17486409271892747,-0.7572993611046358,0.1259206871001593,-0.8999029152026603,AGN,AGN,AGN,0.4328672186401884,-0.36364530238906617,,8.165979,,7.92103,Seyfert,0.3318289701933909,-0.4790857007531957,1.089100000000002,0.0029130013469380925,0.07955775644000493,AGN,0.0029130013469380925,0.07955775644000493,1.012455244906935
774739019635386368,688,52203,436,5.4438151,0.31733387,GALAXY,STARBURST,0.1069948,473.81,5.416929,449.6049,4.539863,142.4049,2.892494,77.11897,2.031481,-22.69439,0.8402521,47.52458,1.827536,38.56348,1.453676,16.4511,1.239562,-111.0378,1.200092,30.98981,2.248158,185.5065,4.337448,183.6054,4.382856,19.90978,0.02197393,19.18885,0.04721408,0.1715260887948508,-0.7656698152250183,3.3272029263038,0.5220792893228047,0.10570298499860656,-0.9759127482638249,0.0857719299767418,-1.0666548176381112,0.03659012613074279,-1.4366360934433957,Star Forming,Star Forming,Star Forming,0.19147491497534835,-0.7178881146529607,,111.0378,,22.69439,Star Forming,0.08395776456949776,-1.0759391333108883,0.7209300000000027,-0.04483300970652532,-0.019400786784108767,Star Forming,-0.04483300970652532,-0.019400786784108767,0.6954977770775862
777042222590748672,690,52261,623,10.964291,0.33561778,GALAXY,,0.1889201,500.357,4.899094,577.076,5.38548,169.5301,3.625179,67.00955,1.973573,-35.46167,1.217732,59.95947,2.103309,43.40124,1.875062,13.27427,1.384399,-226.2799,2.236675,25.99507,2.355928,158.819,4.753669,219.7966,4.916321,20.03284,0.02243914,19.45421,0.0594687,0.11611910736194193,-0.9350963113632109,2.9514345830032545,0.4700331617548907,0.1039022069883343,-0.983375227489256,0.07520888063270696,-1.1237308750723705,0.02300263743423743,-1.638222365831656,Star Forming,Star Forming,Star Forming,0.17911108762104128,-0.7468775289271237,,226.2799,,35.46167,Star Forming,0.06865821165319126,-1.1633075128716095,0.5786300000000004,-0.12207838808924129,-0.04063593542784395,Star Forming,-0.12207838808924129,-0.04063593542784395,0.4971875473386031
778132112451594240,691,52199,492,11.576309,0.22986488,GALAXY,,0.1140514,125.0089,11.02157,228.6279,3.012068,71.21135,1.796039,33.58061,1.331822,-15.43387,0.8630239,47.76343,1.700433,32.51416,1.238726,10.71179,0.9526764,-90.11051,1.287847,10.38929,1.723407,107.1047,3.061651,121.6934,3.317177,20.23204,0.02298917,19.84228,0.0807372,0.14687888048658979,-0.8330406463303967,1.7554631389518667,0.24439171462286058,0.20891339158519148,-0.6800337203588681,0.14221431417600386,-0.847056688734343,0.04685250575279745,-1.3292671773373108,Star Forming,Star Forming,Star Forming,0.35112770576119534,-0.45453490113994505,,90.11051,,15.43387,Star Forming,0.04540811309184824,-1.3428665445827224,0.38976000000000255,-0.05954506408673736,-0.024204074340493053,Star Forming,-0.05954506408673736,-0.024204074340493053,0.3544190102537582
779242894107109376,692,52201,437,13.140555,0.33122921,GALAXY,STARBURST,0.06226474,2126.834,19.03075,2953.487,21.48913,798.6275,8.090617,324.3863,3.883973,-19.30557,0.2954046,345.673,4.726298,246.7057,3.939199,69.05336,2.368315,-170.7596,1.364235,140.4472,5.266409,1019.736,15.07108,1098.995,15.51433,18.32392,0.02028075,18.24509,0.02786456,0.1098316329139082,-0.959272559508813,2.663111400496476,0.42538933377239335,0.11703894413620239,-0.9316696048414722,0.08353031518337477,-1.0781558798758109,0.02338028235776897,-1.6311502482776639,Star Forming,Star Forming,Star Forming,0.20056925931957714,-0.6977356292962713,,170.7596,,19.30557,Star Forming,0.06628835845607584,-1.1785627355803756,0.07882999999999996,-0.013958945151297876,0.059087287181568277,Star Forming,-0.013958945151297876,0.059087287181568277,0.005783767667133802
779250590688503808,692,52201,465,13.240837,0.36876689,GALAXY,STARBURST,0.03411131,3051.82,24.36345,3803.043,27.52854,1062.583,11.81138,584.7609,6.587379,-17.99339,0.25598,371.2791,5.814512,279.1142,4.981025,74.11365,3.348576,-113.6848,0.9115574,216.0556,7.515198,1614.335,23.16113,1563.409,22.48194,17.69276,0.02033452,17.25668,0.02019547,0.1537613169243682,-0.813152910044046,2.872076816587504,0.4581960513689851,0.0976268477637513,-1.0104307332323705,0.07339233345507794,-1.1343493040083195,0.019487986330946037,-1.7102330336652807,Star Forming,Star Forming,Star Forming,0.17101918121882925,-0.7669551771498327,,113.6848,,17.99339,Star Forming,0.06799024716906081,-1.1675533800060025,0.43608000000000047,-0.0034781199090059027,0.02187051995645966,Star Forming,-0.0034781199090059027,0.02187051995645966,0.41073136013453493
779254164101294080,692,52201,478,13.150366,0.30595298,GALAXY,STARBURST,0.2089792,155.4727,2.692786,335.4901,4.39287,89.19205,2.552693,61.16578,2.568612,-18.43539,1.091164,58.4395,2.276432,40.30474,2.103636,6.757051,2.24905,-90.53834,1.29852,13.93311,1.953873,118.6641,3.616318,138.72,3.805306,20.31416,0.02660239,19.55789,0.06821664,0.18231768985135477,-0.739171190741049,1.743122845589938,0.24132799484484438,0.17419142919567523,-0.7589732175522127,0.12013689822739927,-0.9203235851414053,0.020140835750443904,-1.6959225122195745,Star Forming,Star Forming,Star Forming,0.2943283274230745,-0.531167937521562,,90.53834,,18.43539,Star Forming,0.054133530392903056,-1.2665336488712553,0.7562700000000007,-0.12970647116769238,-0.04416340498082773,Star Forming,-0.12970647116769238,-0.04416340498082773,0.670726933813136
383970654371735552,341,51690,141,200.65401,-3.0206977,GALAXY,STARBURST,0.04574826,747.033,6.952549,949.5653,7.532551,276.6248,3.93855,91.06815,1.760791,-15.96907,0.4573033,94.74271,1.916263,71.98917,1.785885,18.48798,1.370988,-157.8663,1.324342,42.6914,4.537417,308.1725,8.124713,421.6434,8.85066,19.21858,0.01739586,18.69607,0.03886806,0.09590509467858609,-1.0181583215881764,2.700527935311657,0.43144867415154037,0.09977482327966282,-1.0009790327620323,0.07581276400896284,-1.120257669407672,0.019469940613878793,-1.7106353731386266,Star Forming,Star Forming,Star Forming,0.17558758728862567,-0.75550618867248,,157.8663,,15.96907,Star Forming,0.05849612210421833,-1.2328729237393914,0.5225100000000005,-0.007837360261278565,0.019537751272873324,Star Forming,-0.007837360261278565,0.019537751272873324,0.4951348884658486
649746265663367168,577,52367,371,158.84816,5.3259772,GALAXY,STARBURST,0.08289248,2631.662,38.29376,2506.163,34.25454,774.8451,15.15366,245.9367,6.257207,-23.94103,0.7578171,214.5231,7.670064,162.0801,6.606836,51.8231,4.306312,-234.6212,3.324289,176.9684,11.07715,804.0847,24.38111,997.234,26.63972,18.48004,0.02179759,18.07768,0.02313334,0.09813276311237537,-1.0081859726058486,3.396371739332158,0.5310152185286717,0.0855982232600194,-1.0675352497665096,0.06467260908408591,-1.189279617977199,0.020678263943725926,-1.6844859255059863,Star Forming,Star Forming,Star Forming,0.15027083234410532,-0.8231253080444676,,234.6212,,23.94103,Star Forming,0.09824380327590004,-1.0076948331963471,0.40235999999999805,-0.03421434339850992,-0.007646288203237939,Star Forming,-0.03421434339850992,-0.007646288203237939,0.37579194480472605
382812323905038336,340,51990,23,199.36651,-2.439531,GALAXY,STARBURST,0.03564705,471.3831,5.874155,694.2827,6.238099,196.901,3.989777,77.20499,2.19044,-8.397701,0.3766611,99.7588,2.319127,67.82129,2.148572,17.23248,1.717183,-77.17692,0.7516437,30.0408,5.064421,263.4647,10.41512,274.3609,10.57718,19.00549,0.02124131,18.69295,0.04174127,0.11120108566726493,-0.9538909726730199,2.3940106957303415,0.3791260863737715,0.14368613822582646,-0.8425851273592369,0.09768540970414502,-1.0101702976749258,0.024820552204455042,-1.6051885606019967,Star Forming,Star Forming,Star Forming,0.24137154792997148,-0.617313924401302,,77.17692,,8.397701,Star Forming,0.05585602470391889,-1.2529299764507413,0.31254000000000204,-0.004564404524976536,0.02380107057676769,Star Forming,-0.004564404524976536,0.02380107057676769,0.2841745248982578
382812044010743808,340,51691,22,199.36651,-2.439531,GALAXY,STARBURST,0.03564023,446.8483,6.200177,658.8229,6.542549,184.8139,4.304615,77.06591,1.75266,-9.245145,0.3260351,86.79554,2.030524,69.18879,1.978098,17.23333,1.571542,-73.8131,0.7983852,29.95414,5.087923,221.6206,10.10139,256.2363,10.20768,19.00549,0.02124131,18.69295,0.04174127,0.11697515371733436,-0.931906375427971,2.417828420914228,0.3834254782889903,0.13174335621909924,-0.8802712769134183,0.10501879943760303,-0.9787329508233329,0.026157758025715256,-1.5823994820139033,Star Forming,Star Forming,Star Forming,0.23676215565670228,-0.6256877145459824,,73.8131,,9.245145,Star Forming,0.06268433081116961,-1.2028410061023227,0.31254000000000204,-0.0045615895511584,0.023801528106503645,Star Forming,-0.0045615895511584,0.023801528106503645,0.28417688234234
384007488011266048,341,51690,275,199.83466,-2.4265563,GALAXY,STARBURST,0.09745233,316.666,5.312829,1796.478,13.21698,471.7857,5.874742,968.0696,7.256038,-40.39595,0.3682902,284.2937,4.887598,223.6519,4.157551,52.1734,2.979978,-75.89053,0.5756937,33.55924,4.229849,363.9325,8.917463,354.7439,8.976021,17.94138,0.01608881,17.13883,0.02464003,0.5388708350450159,-0.2685153208051066,0.6712072875460192,-0.173143336857781,0.1582505880951506,-0.8006546673706125,0.12449465008756022,-0.9048493111174265,0.02904204782914124,-1.5369727636765023,AGN,Star Forming,Composite,0.2827452381827108,-0.5486047004551566,,75.89053,,40.39595,Seyfert,0.046695898181712936,-1.3307212666562749,0.8025500000000001,-0.032860368236363464,0.0053873565636108674,Star Forming,-0.032860368236363464,0.0053873565636108674,0.7643022752000258
382947283940960256,340,51691,514,198.67558,-2.0595385,GALAXY,STARBURST,0.05934715,273.5881,4.525672,759.9269,6.411979,213.0892,3.850129,145.8918,2.619426,-13.06757,0.3192169,163.4409,2.790672,114.6077,2.351253,26.83823,1.676854,-64.08865,0.5907218,24.13631,4.309325,293.2093,8.671266,347.4681,9.219078,18.88754,0.02276884,18.34302,0.03739948,0.1919813603124195,-0.7167409353924388,1.283913497258425,0.1085357644424496,0.21507450256070682,-0.6674110728926238,0.15081411119937982,-0.8215580210040001,0.035316857450367924,-1.452017947582668,Star Forming,Star Forming,Star Forming,0.36588861376008663,-0.43665110529367585,,64.08865,,13.06757,Star Forming,0.037673109742906496,-1.4239685292938846,0.5445200000000021,-0.015344143722631359,0.011496930196797218,Star Forming,-0.015344143722631359,0.011496930196797218,0.5176789260805735
382945914567813120,340,51990,509,198.67558,-2.0595385,GALAXY,STARBURST,0.05934912,287.6908,4.243581,781.104,6.59222,217.14,3.493511,146.3964,2.386852,-12.9434,0.2914288,165.3402,2.596312,120.29,2.31982,26.6031,1.589839,-65.18922,0.60093,19.79873,3.245754,306.6956,6.898313,344.0518,7.239872,18.88754,0.02276884,18.34302,0.03739948,0.18742241750138264,-0.7271784645961679,1.3249092751220413,0.12218614041405984,0.2116750138265839,-0.6743304031882489,0.15399997951617198,-0.8124793369298621,0.03405833282123763,-1.4677766148660145,Star Forming,Star Forming,Star Forming,0.3656749933427559,-0.43690473784238304,,65.18922,,12.9434,Star Forming,0.030424601004936786,-1.5167751084961054,0.5445200000000021,-0.01534540098472942,0.011495370791802342,Star Forming,-0.01534540098472942,0.011495370791802342,0.5176792282234703
891727059347335168,792,52353,52,225.39475,54.792773,QSO,AGN BROADLINE,0.1642145,989.8466,9.738884,625.2524,7.854742,164.9202,4.478492,574.1575,6.150918,-60.02204,0.6574476,188.0423,5.555688,154.1468,4.200897,45.67251,3.454722,-65.6208,0.7598123,97.07595,3.99433,186.1043,8.842031,191.1862,8.875934,19.89818,0.05553706,18.17327,0.05933596,0.9182811613358063,-0.03702432520258015,6.001973075463163,0.7782940428709059,0.3007462266438322,-0.5217998128926639,0.2465353191767037,-0.6081208539739649,0.07304651689461729,-1.1364004878681129,AGN,AGN,AGN,0.5472815458205359,-0.26178919589811606,,65.6208,,60.02204,Seyfert,0.2572976260997825,-0.589564220694127,1.7249100000000013,0.02798741076770211,0.3949060450395366,AGN,0.02798741076770211,0.3949060450395366,1.3579913657281668
892915631702173696,793,52370,280,225.70243,54.650674,GALAXY,STARBURST,0.2017445,222.0438,2.606442,480.0847,4.444329,127.9205,2.799952,88.94424,2.911806,-21.53265,0.9020475,74.83152,1.752162,54.34877,1.613144,15.86309,1.660084,-143.4756,1.450183,16.82065,1.944569,146.2414,3.662441,169.2759,3.435458,19.81547,0.01997127,19.10497,0.05249132,0.18526780795138856,-0.7322000369339571,1.735795279099128,0.23949850286790583,0.1558714951757471,-0.8072332986646163,0.11320662791378272,-0.9461281457438793,0.03304227358214082,-1.4809300772655072,Star Forming,Star Forming,Star Forming,0.26907812308952983,-0.5701216103288487,,143.4756,,21.53265,Star Forming,0.05331133982193687,-1.2731804026380078,0.7104999999999997,-0.12681073813739133,-0.04891379763885623,Star Forming,-0.12681073813739133,-0.04891379763885623,0.6326030595014646
889598956068169728,790,52441,502,219.6315,58.331978,GALAXY,STARFORMING,0.04948084,235.1213,4.445339,614.6637,6.738854,180.4832,3.684433,112.7598,2.688225,-7.37864,0.2513753,135.2358,3.075505,89.48622,2.654702,25.93808,2.000324,-37.54398,0.4652635,28.52332,3.869212,282.2835,8.001757,376.0042,8.777594,18.31311,0.01724748,17.63721,0.02087888,0.18344958389441252,-0.7364832689860681,1.3027323318735482,0.11485519182010247,0.2200159209011367,-0.6575458914080919,0.14558565928002581,-0.8368814025112119,0.042198815384738034,-1.3746997404860175,Star Forming,Star Forming,Star Forming,0.3656015801811625,-0.43699193585265855,,37.54398,,7.37864,Star Forming,0.043329565477222186,-1.3632156661881243,0.6759000000000022,-0.006664779275712288,0.026536118473220544,Star Forming,-0.006664779275712288,0.026536118473220544,0.6426991022510693
889599230811858944,790,52433,503,219.6315,58.331978,GALAXY,STARFORMING,0.04947525,251.4388,4.922456,628.8116,6.877082,185.6316,3.994651,114.2634,3.077303,-7.252807,0.2870847,135.9633,3.387428,91.28741,2.956581,29.09737,2.313723,-37.85424,0.4784003,24.21017,4.192029,287.2724,9.13321,355.0991,9.388291,18.31311,0.01724748,17.63721,0.02087888,0.18171325083697565,-0.7406134020505214,1.3545042977596486,0.1317803873613161,0.21622263329747735,-0.6650988478400303,0.1451745005976353,-0.8381096592713166,0.04627358973657611,-1.3346668082088982,Star Forming,Star Forming,Star Forming,0.36139713389511263,-0.44201529598779554,,37.85424,,7.252807,Star Forming,0.03768873619081793,-1.4237884254200248,0.6759000000000022,-0.006661979285821125,0.026538646073639947,Star Forming,-0.006661979285821125,0.026538646073639947,0.642699374640541
725088921909749760,644,52149,34,328.50792,-7.9012232,GALAXY,STARBURST,0.03660418,515.2893,5.280744,1797.615,8.959309,537.3002,5.331081,489.912,3.591758,-26.67816,0.2551195,254.1113,2.951886,204.7582,2.802151,37.33951,2.103919,-96.93748,0.5109605,33.55912,5.876205,589.4254,11.96754,470.9183,10.94527,18.12456,0.01613617,17.6615,0.02423468,0.27253444146827877,-0.5645786060682852,0.9590342605493167,-0.018165877811880404,0.14136024677141656,-0.8496727053563364,0.11390548031697555,-0.9434553802741513,0.020771694717723204,-1.6825280688702855,Star Forming,Star Forming,Star Forming,0.2552657270883921,-0.5930074912496922,,96.93748,,26.67816,Star Forming,0.03164928503842669,-1.4996360963061268,0.4630599999999987,-0.004261926085289426,0.02161811281410164,Star Forming,-0.004261926085289426,0.02161811281410164,0.43717996110060764
725089746946123776,644,52173,37,328.50792,-7.9012232,GALAXY,STARBURST,0.03658919,530.3373,6.048196,1882.86,13.74943,533.6856,5.738469,514.2737,4.501509,-28.14688,0.3126496,262.806,3.620663,212.8468,3.653603,37.07214,2.177087,-103.2587,0.7846856,40.48118,4.316767,620.1541,11.73071,542.8967,11.44787,18.12456,0.01613617,17.6615,0.02423468,0.27313432756551204,-0.5636237142308167,0.9937260814232199,-0.00273331149866671,0.13957808865236926,-0.8551827530900068,0.11304441116174331,-0.9467509040095877,0.019689270577738123,-1.7057703727359874,Star Forming,Star Forming,Star Forming,0.25262249981411256,-0.5975279716352057,,103.2587,,28.14688,Star Forming,0.034806029108960676,-1.4583455209396659,0.4630599999999987,-0.004255643006745641,0.021621419619296256,Star Forming,-0.004255643006745641,0.021621419619296256,0.4371829373739568
450481764184385536,400,51820,443,23.325576,1.1049648,GALAXY,STARBURST,0.05609751,357.2362,4.804987,337.2967,3.600933,108.8999,2.656508,34.02563,1.376355,-10.42123,0.706789,39.48326,1.381854,25.66364,1.261709,5.674858,1.088082,-93.28392,1.157452,24.49424,3.091763,150.552,5.630521,163.9518,5.740395,19.86221,0.03031486,19.35706,0.0561914,0.10087744706663303,-0.9962059171061012,3.280408889264361,0.5159279800786186,0.11705794927729801,-0.9315990885026741,0.07608624691554944,-1.1186938376903044,0.01682452867164132,-1.7740570934143878,Star Forming,Star Forming,Star Forming,0.19314419619284745,-0.7141183374766565,,93.28392,,10.42123,Star Forming,0.07788217503254334,-1.1085619283456203,0.5051500000000004,-0.01399744522655405,0.012641060653660168,Star Forming,-0.01399744522655405,0.012641060653660168,0.4785114941197862
